timestamp,temp,humidity,gas_raw,gas_baseline,gas_diff,rain
2026-08-08T10:11:09.765479,33.30,28.00,265,266.89,-1,23
2026-08-08T10:12:13.871367,33.30,28.00,265,266.64,-1,23
2026-08-08T10:13:17.977031,33.30,28.00,265,266.44,-1,24
2026-08-08T10:14:22.082820,33.30,28.00,265,266.27,-1,24
2026-08-08T10:15:26.187308,33.30,28.00,266,266.22,0,24
2026-08-08T10:16:30.291864,33.30,28.00,267,266.26,1,23
2026-08-08T10:17:34.396570,33.30,28.00,267,266.36,1,23
2026-08-08T10:18:38.501758,33.30,28.00,268,266.49,2,24
2026-08-08T10:19:42.606749,33.30,28.00,268,266.59,2,24
2026-08-08T10:20:46.711726,33.30,28.00,268,266.78,2,24
2026-08-08T10:21:50.815742,33.30,28.00,268,266.96,2,24
2026-08-08T10:22:54.921147,33.30,28.00,268,267.10,1,24
2026-08-08T10:23:59.025612,33.30,28.00,269,267.31,2,24
2026-08-08T10:25:03.130555,33.30,28.00,270,267.61,3,24
2026-08-08T10:26:07.235164,33.30,28.00,270,267.93,3,24
2026-08-08T10:27:11.340389,33.30,28.00,271,268.31,3,24
2026-08-08T10:28:15.445377,33.30,28.00,271,268.78,3,24
2026-08-08T10:29:19.549606,33.30,28.00,271,269.05,2,24
2026-08-08T10:30:23.654367,33.30,28.00,271,269.26,2,24
2026-08-08T10:31:27.758733,33.30,28.00,271,269.50,2,24
2026-08-08T10:32:31.863513,33.30,28.00,272,269.85,3,23
2026-08-08T10:33:35.969689,33.30,27.00,272,270.12,2,24
2026-08-08T10:34:40.076912,33.30,27.00,271,270.23,1,24
2026-08-08T10:35:44.183597,33.30,27.00,270,270.24,0,24
2026-08-08T10:36:48.288802,33.30,28.00,270,270.26,0,24
2026-08-08T10:37:52.394661,33.30,27.00,270,270.23,0,24
2026-08-08T10:38:56.502874,33.30,27.00,269,270.16,-1,24
2026-08-08T10:40:00.609870,33.30,27.00,269,270.04,-1,24
2026-08-08T10:41:04.716839,33.30,27.00,269,269.90,0,23
2026-08-08T10:42:08.824385,33.30,27.00,268,269.63,-1,24
2026-08-08T10:43:12.932055,33.30,27.00,266,269.23,-3,24
2026-08-08T10:44:17.039718,33.30,27.00,266,268.80,-2,24
2026-08-08T10:45:21.147614,33.30,27.00,266,268.41,-2,24
2026-08-08T10:46:25.254829,33.30,26.00,266,268.04,-2,24
2026-08-08T10:47:29.362416,33.30,26.00,264,267.60,-3,23
2026-08-08T10:48:33.468662,33.30,26.00,265,267.28,-2,24
2026-08-08T10:49:37.576166,33.30,27.00,266,267.09,-1,24
2026-08-08T10:50:41.682741,33.30,27.00,267,267.02,0,24
2026-08-08T10:51:45.789623,33.30,27.00,268,267.01,1,24
2026-08-08T10:52:49.896161,33.30,26.00,268,267.17,1,24
2026-08-08T10:53:54.002817,33.30,26.00,266,267.15,-1,23
2026-08-08T10:54:58.109608,33.30,26.00,266,267.03,-1,24
2026-08-08T10:56:02.215842,33.30,26.00,266,266.88,0,24
2026-08-08T10:57:06.321805,33.30,26.00,266,266.76,0,24
2026-08-08T10:58:10.427326,33.70,26.00,268,266.82,2,24
2026-08-08T10:59:14.532313,33.80,26.00,269,267.07,2,24
2026-08-08T11:00:18.637303,33.80,26.00,270,267.42,3,24
2026-08-08T11:01:22.742254,33.80,26.00,269,267.68,2,23
2026-08-08T11:02:26.847926,33.80,26.00,268,267.74,1,24
2026-08-08T11:03:30.953472,33.80,26.00,268,267.77,1,24
2026-08-08T11:04:35.057746,33.80,26.00,268,267.80,1,24
2026-08-08T11:05:39.162848,33.80,26.00,268,267.83,1,23
2026-08-08T11:06:43.268049,33.70,26.00,268,267.80,1,24
2026-08-08T11:07:47.374158,33.80,26.00,266,267.69,-1,24
2026-08-08T11:08:51.479796,33.30,26.00,267,267.62,0,24
2026-08-08T11:09:55.585331,33.30,26.00,267,267.55,0,24
2026-08-08T11:10:59.692540,33.30,26.00,266,267.37,-1,24
2026-08-08T11:12:03.798710,33.70,25.00,265,267.13,-2,24
2026-08-08T11:13:07.904697,33.80,25.00,265,266.83,-1,24
2026-08-08T11:14:12.010461,33.80,25.00,264,266.49,-2,24
2026-08-08T11:15:16.116266,33.80,25.00,264,266.20,-2,24
2026-08-08T11:16:20.222407,33.80,26.00,264,265.93,-1,24
2026-08-08T11:17:24.328213,33.80,26.00,264,265.71,-1,24
2026-08-08T11:18:28.433470,33.80,26.00,265,265.60,0,24
2026-08-08T11:19:32.538065,33.80,26.00,265,265.52,0,24
2026-08-08T11:20:36.643751,33.80,26.00,265,265.45,0,24
2026-08-08T11:21:40.749025,33.80,26.00,264,265.35,-1,24
2026-08-08T11:22:44.854850,33.80,26.00,266,265.40,1,24
2026-08-08T11:23:48.959180,33.80,26.00,267,265.58,2,24
2026-08-08T11:24:53.064561,33.80,26.00,268,265.82,3,24
2026-08-08T11:25:57.169913,33.80,26.00,269,266.13,3,24
2026-08-08T11:27:01.274997,33.80,26.00,269,266.56,3,24
2026-08-08T11:28:05.379680,33.80,26.00,271,267.05,4,24
2026-08-08T11:29:09.484786,33.80,26.00,271,267.65,4,24
2026-08-08T11:30:13.589876,33.80,26.00,273,268.24,5,24
2026-08-08T11:31:17.694733,33.80,26.00,272,268.78,4,24
2026-08-08T11:32:21.799479,33.80,26.00,272,269.30,3,24
2026-08-08T11:33:25.904597,33.80,26.00,272,269.65,3,24
2026-08-08T11:34:30.009935,33.80,26.00,270,269.75,1,24
2026-08-08T11:35:34.115102,33.80,26.00,270,269.86,1,24
2026-08-08T11:36:38.220009,33.80,26.00,270,269.93,1,24
2026-08-08T11:37:42.324770,33.80,26.00,270,270.00,1,24
2026-08-08T11:38:46.430118,33.80,26.00,270,270.05,0,23
2026-08-08T11:39:50.534941,33.80,26.00,269,269.99,0,24
2026-08-08T11:40:54.640499,33.80,26.00,269,269.86,0,24
2026-08-08T11:41:58.745396,33.80,26.00,269,269.67,0,24
2026-08-08T11:43:02.850095,33.80,26.00,271,269.66,2,24
2026-08-08T11:44:06.955369,33.80,26.00,271,269.84,2,24
2026-08-08T11:45:11.060317,33.80,26.00,270,269.97,1,24
2026-08-08T11:46:15.165423,33.80,26.00,271,270.07,1,24
2026-08-08T11:47:19.271434,33.80,26.00,272,270.32,2,24
2026-08-08T11:48:23.375093,33.80,26.00,271,270.52,1,24
2026-08-08T11:49:27.481315,33.80,26.00,269,270.43,-1,24
2026-08-08T11:50:31.586802,33.80,26.00,270,270.27,0,24
2026-08-08T11:51:35.691387,33.80,26.00,270,270.23,0,24
2026-08-08T11:52:39.796528,33.80,25.00,270,270.22,0,24
2026-08-08T11:53:43.901224,33.80,25.00,271,270.27,1,24
2026-08-08T11:54:48.006185,33.80,25.00,270,270.31,0,24
2026-08-08T11:55:52.110547,33.80,25.00,270,270.17,0,24
2026-08-08T11:56:56.215450,33.80,25.00,271,270.28,1,24
2026-08-08T11:58:00.319726,33.80,24.00,270,270.24,0,24
2026-08-08T11:59:04.425452,33.80,24.00,268,270.06,-2,24
2026-08-08T12:00:08.530951,33.80,25.00,268,269.81,-1,23
2026-08-08T12:01:12.636499,33.80,25.00,267,269.51,-2,24
2026-08-08T12:02:16.743352,34.20,25.00,267,269.18,-2,24
2026-08-08T12:03:20.849271,34.20,25.00,268,268.95,0,24
2026-08-08T12:04:24.955047,34.20,25.00,268,268.73,0,24
2026-08-08T12:05:29.060428,34.20,25.00,268,268.63,0,24
2026-08-08T12:06:33.166228,34.20,25.00,270,268.67,2,24
2026-08-08T12:07:37.271858,34.20,25.00,269,268.71,1,24
2026-08-08T12:08:41.377931,34.20,25.00,269,268.75,1,24
2026-08-08T12:09:45.483373,34.20,25.00,269,268.74,1,23
2026-08-08T12:10:49.589517,34.20,25.00,268,268.65,0,24
2026-08-08T12:11:53.694741,34.20,24.00,268,268.49,0,24
2026-08-08T12:12:57.800795,34.20,24.00,270,268.60,2,24
2026-08-08T12:14:01.905679,34.20,24.00,270,268.97,2,24
2026-08-08T12:15:06.012304,34.20,23.00,267,268.87,-1,24
2026-08-08T12:16:10.117953,34.20,23.00,268,268.66,0,24
2026-08-08T12:17:14.224124,34.20,23.00,268,268.60,0,24
2026-08-08T12:18:18.329736,34.20,23.00,269,268.61,1,24
2026-08-08T12:19:22.436589,34.20,24.00,267,268.53,-1,24
2026-08-08T12:20:26.541396,34.20,24.00,268,268.46,0,24
2026-08-08T12:21:30.646635,34.20,24.00,268,268.40,0,24
2026-08-08T12:22:34.751952,34.20,24.00,268,268.38,0,24
2026-08-08T12:23:38.856926,34.20,24.00,268,268.35,0,24
2026-08-08T12:24:42.962535,34.20,24.00,268,268.32,0,24
2026-08-08T12:25:47.067310,34.20,24.00,270,268.42,2,24
2026-08-08T12:26:51.172406,34.20,24.00,268,268.36,0,24
2026-08-08T12:27:55.278238,34.20,24.00,267,268.20,-1,24
2026-08-08T12:28:59.383268,34.20,24.00,268,268.14,0,23
2026-08-08T12:30:03.488931,34.20,23.00,269,268.14,1,23
2026-08-08T12:31:07.595798,34.20,23.00,267,268.10,-1,24
2026-08-08T12:32:11.703086,34.20,23.00,266,267.89,-1,24
2026-08-08T12:33:15.810086,34.20,23.00,266,267.62,-1,24
2026-08-08T12:34:19.917136,34.20,23.00,265,267.33,-2,24
2026-08-08T12:35:24.024442,34.20,23.00,266,267.07,-1,24
2026-08-08T12:36:28.131489,34.20,23.00,263,266.64,-3,24
2026-08-08T12:37:32.238117,34.20,23.00,262,266.10,-4,24
2026-08-08T12:38:36.344902,34.20,23.00,262,265.65,-3,24
2026-08-08T12:39:40.452176,34.20,23.00,261,265.06,-4,24
2026-08-08T12:40:44.559007,34.20,23.00,260,264.41,-4,24
2026-08-08T12:41:48.665864,34.20,23.00,260,263.83,-3,24
2026-08-08T12:42:52.773815,34.20,23.00,260,263.32,-3,24
2026-08-08T12:43:56.879889,34.20,23.00,260,262.88,-2,24
2026-08-08T12:45:00.986892,34.30,23.00,260,262.50,-2,24
2026-08-08T12:46:05.094178,34.20,23.00,260,262.17,-2,24
2026-08-08T12:47:09.201569,34.20,23.00,261,262.00,-1,24
2026-08-08T12:48:13.307179,34.20,22.00,261,261.87,0,24
2026-08-08T12:49:17.413463,34.20,21.00,260,261.66,-1,24
2026-08-08T12:50:21.519757,34.20,21.00,260,261.44,-1,24
2026-08-08T12:51:25.626648,34.40,21.00,259,261.17,-2,24
2026-08-08T12:52:29.731952,34.20,21.00,260,260.91,0,23
2026-08-08T12:53:33.837391,34.20,21.00,260,260.79,0,24
2026-08-08T12:54:37.942758,34.20,21.00,260,260.61,0,24
2026-08-08T12:55:42.048368,34.30,21.00,260,260.46,0,24
2026-08-08T12:56:46.154258,34.20,21.00,260,260.40,0,24
2026-08-08T12:57:50.259618,34.20,21.00,260,260.34,0,24
2026-08-08T12:58:54.365364,34.20,21.00,262,260.36,2,23
2026-08-08T12:59:58.471044,34.30,21.00,261,260.48,1,24
2026-08-08T13:01:02.577022,34.40,21.00,262,260.61,2,24
2026-08-08T13:02:06.683038,34.60,21.00,262,260.79,2,24
2026-08-08T13:03:10.789444,34.60,21.00,262,260.95,2,24
2026-08-08T13:04:14.894788,34.70,21.00,263,261.22,2,24
2026-08-08T13:05:19.001545,34.70,21.00,263,261.46,2,24
2026-08-08T13:06:23.107004,34.70,21.00,263,261.62,2,24
2026-08-08T13:07:27.213704,34.70,21.00,263,261.71,2,24
2026-08-08T13:08:31.320513,34.70,21.00,261,261.78,0,24
2026-08-08T13:09:35.427433,34.70,21.00,258,261.49,-3,24
2026-08-08T13:10:39.534988,34.70,21.00,258,261.05,-3,24
2026-08-08T13:11:43.641644,34.20,21.00,257,260.53,-3,24
2026-08-08T13:12:47.748353,34.20,21.00,256,259.95,-3,24
2026-08-08T13:13:51.854861,34.20,21.00,255,259.41,-4,24
2026-08-08T13:14:55.962126,34.70,21.00,254,258.82,-4,24
2026-08-08T13:16:00.069375,34.70,21.00,254,258.12,-4,24
2026-08-08T13:17:04.176348,34.70,21.00,256,257.82,-1,24
2026-08-08T13:18:08.283913,34.70,20.00,255,257.48,-2,24
2026-08-08T13:19:12.391303,34.70,21.00,254,257.04,-3,24
2026-08-08T13:20:16.497856,34.70,21.00,256,256.81,0,24
2026-08-08T13:21:20.604468,34.70,21.00,256,256.73,0,24
2026-08-08T13:22:24.710657,34.70,21.00,256,256.63,0,24
2026-08-08T13:23:28.816871,34.70,21.00,256,256.47,0,24
2026-08-08T13:24:32.923362,34.70,21.00,256,256.34,0,24
2026-08-08T13:25:37.029785,34.70,21.00,256,256.29,0,24
2026-08-08T13:26:41.137703,34.70,21.00,255,256.12,-1,24
2026-08-08T13:27:45.243626,34.70,21.00,255,255.98,0,24
2026-08-08T13:28:49.350891,34.70,21.00,255,255.86,0,24
2026-08-08T13:29:53.456350,34.70,21.00,256,255.79,1,24
2026-08-08T13:30:57.562726,34.70,21.00,255,255.70,0,24
2026-08-08T13:32:01.668684,34.70,20.00,256,255.67,1,24
2026-08-08T13:33:05.775785,34.70,20.00,254,255.60,-1,24
2026-08-08T13:34:09.881949,34.70,20.00,255,255.52,0,24
2026-08-08T13:35:13.988180,34.70,20.00,255,255.52,0,24
2026-08-08T13:36:18.093848,34.70,20.00,257,255.46,2,24
2026-08-08T13:37:22.200297,34.70,20.00,257,255.68,2,24
2026-08-08T13:38:26.305882,34.70,20.00,256,255.80,1,24
2026-08-08T13:39:30.412028,34.70,20.00,256,255.83,1,24
2026-08-08T13:40:34.518043,34.70,20.00,258,256.09,2,24
2026-08-08T13:41:38.623987,34.70,20.00,260,256.54,4,24
2026-08-08T13:42:42.730182,34.70,20.00,260,256.94,4,24
2026-08-08T13:43:46.836336,34.70,20.00,258,257.19,1,24
2026-08-08T13:44:50.942148,34.70,20.00,259,257.33,2,24
2026-08-08T13:45:55.048162,34.70,20.00,259,257.55,2,24
2026-08-08T13:46:59.154018,34.70,20.00,260,257.73,3,24
2026-08-08T13:48:03.260160,34.70,20.00,259,257.90,2,24
2026-08-08T13:49:07.366434,34.70,20.00,259,258.08,1,24
2026-08-08T13:50:11.472434,34.70,20.00,260,258.32,2,24
2026-08-08T13:51:15.578453,34.70,20.00,259,258.55,1,24
2026-08-08T13:52:19.684646,34.70,20.00,259,258.65,1,24
2026-08-08T13:53:23.790581,34.70,20.00,258,258.62,0,23
2026-08-08T13:54:27.897654,34.70,20.00,257,258.50,-1,24
2026-08-08T13:55:32.004682,34.70,20.00,257,258.32,-1,24
2026-08-08T13:56:36.111569,34.70,20.00,257,258.14,-1,24
2026-08-08T13:57:40.219120,34.70,20.00,257,258.01,-1,24
2026-08-08T13:58:44.326174,34.70,20.00,256,257.86,-1,24
2026-08-08T13:59:48.433250,34.70,20.00,256,257.60,-1,24
2026-08-08T14:00:52.539978,34.70,20.00,259,257.67,2,24
2026-08-08T14:01:56.645147,34.70,20.00,259,257.83,2,24
2026-08-08T14:03:00.751882,34.70,20.00,260,258.08,2,24
2026-08-08T14:04:04.857540,34.70,20.00,260,258.31,2,24
2026-08-08T14:05:08.963739,34.70,20.00,260,258.54,2,24
2026-08-08T14:06:13.069764,34.70,20.00,260,258.75,2,24
2026-08-08T14:07:17.175583,34.70,20.00,260,258.93,2,24
2026-08-08T14:08:21.281939,34.70,20.00,260,259.09,1,24
2026-08-08T14:09:25.387576,34.70,20.00,260,259.23,1,24
2026-08-08T14:10:29.494008,34.70,20.00,259,259.23,0,24
2026-08-08T14:11:33.599821,34.70,20.00,259,259.20,0,24
2026-08-08T14:12:37.706109,34.80,20.00,259,259.18,0,24
2026-08-08T14:13:41.811443,34.70,20.00,259,259.04,0,24
2026-08-08T14:14:45.917080,35.20,19.00,260,259.15,1,24
2026-08-08T14:15:50.022625,35.20,19.00,261,259.34,2,24
2026-08-08T14:16:54.127814,35.20,19.00,261,259.54,2,24
2026-08-08T14:17:58.233328,35.20,19.00,261,259.71,2,24
2026-08-08T14:19:02.338698,35.20,19.00,262,259.96,3,24
2026-08-08T14:20:06.444153,35.20,19.00,263,260.25,3,24
2026-08-08T14:21:10.549802,35.20,19.00,262,260.50,2,24
2026-08-08T14:22:14.654986,35.20,19.00,260,260.56,0,24
2026-08-08T14:23:18.760265,35.20,19.00,260,260.55,0,24
2026-08-08T14:24:22.865490,35.20,19.00,261,260.72,1,24
2026-08-08T14:25:26.971187,35.20,19.00,260,260.71,0,24
2026-08-08T14:26:31.076642,35.20,19.00,261,260.70,1,24
2026-08-08T14:27:35.182176,35.20,19.00,262,260.85,2,24
2026-08-08T14:28:39.287809,35.20,19.00,264,261.12,3,24
2026-08-08T14:29:43.392991,35.20,19.00,263,261.33,2,24
2026-08-08T14:30:47.498594,35.20,19.00,264,261.59,3,24
2026-08-08T14:31:51.604053,35.20,19.00,265,262.02,3,24
2026-08-08T14:32:55.709841,35.20,19.00,263,262.32,1,23
2026-08-08T14:33:59.815068,35.20,19.00,263,262.48,1,24
2026-08-08T14:35:03.920640,35.20,19.00,264,262.55,2,23
2026-08-08T14:36:08.026181,35.20,19.00,263,262.63,1,24
2026-08-08T14:37:12.131360,35.20,19.00,262,262.60,0,24
2026-08-08T14:38:16.237943,35.20,19.00,261,262.43,-1,24
2026-08-08T14:39:20.344787,35.20,19.00,261,262.26,-1,24
2026-08-08T14:40:24.450899,35.20,19.00,261,262.09,-1,24
2026-08-08T14:41:28.556184,35.20,19.00,261,261.95,0,24
2026-08-08T14:42:32.662039,35.20,19.00,261,261.84,0,24
2026-08-08T14:43:36.767475,35.20,19.00,264,261.91,3,24
2026-08-08T14:44:40.873091,35.20,19.00,264,262.03,2,24
2026-08-08T14:45:44.978517,35.20,19.00,263,262.23,1,24
2026-08-08T14:46:49.084018,35.20,19.00,263,262.28,1,24
2026-08-08T14:47:53.189022,35.20,19.00,262,262.26,0,24
2026-08-08T14:48:57.296140,35.50,19.00,261,262.17,-1,24
2026-08-08T14:50:01.403186,35.60,19.00,261,262.01,-1,23
2026-08-08T14:51:05.510171,35.60,19.00,260,261.82,-1,24
2026-08-08T14:52:09.617207,35.60,19.00,257,261.33,-4,23
2026-08-08T14:53:13.724505,35.60,19.00,258,260.86,-2,24
2026-08-08T14:54:17.831375,35.60,19.00,258,260.48,-2,24
2026-08-08T14:55:21.938788,35.20,19.00,257,260.04,-3,24
2026-08-08T14:56:26.045178,35.20,19.00,256,259.66,-3,23
2026-08-08T14:57:30.151411,35.20,19.00,257,259.21,-2,24
2026-08-08T14:58:34.258311,35.20,19.00,258,259.04,-1,24
2026-08-08T14:59:38.363659,35.20,19.00,259,258.97,1,24
2026-08-08T15:00:42.468654,35.20,19.00,259,259.00,1,24
2026-08-08T15:01:46.575203,35.60,19.00,258,258.88,0,24
2026-08-08T15:02:50.681246,35.60,19.00,259,258.82,1,24
2026-08-08T15:03:54.787443,35.60,19.00,258,258.83,0,24
2026-08-08T15:04:58.893583,35.60,19.00,258,258.75,0,24
2026-08-08T15:06:02.999179,35.60,19.00,260,258.83,2,24
2026-08-08T15:07:07.105498,35.60,19.00,261,259.06,2,24
2026-08-08T15:08:11.211485,35.60,19.00,262,259.39,3,24
2026-08-08T15:09:15.317488,35.60,19.00,261,259.68,2,24
2026-08-08T15:10:19.423645,35.60,19.00,262,259.87,3,24
2026-08-08T15:11:23.529440,35.60,19.00,262,260.10,2,24
2026-08-08T15:12:27.635553,35.60,19.00,262,260.31,2,24
2026-08-08T15:13:31.741973,35.60,19.00,263,260.57,3,24
2026-08-08T15:14:35.848056,35.60,19.00,260,260.66,0,24
2026-08-08T15:15:39.954048,35.60,19.00,261,260.63,1,24
2026-08-08T15:16:44.059924,35.60,19.00,262,260.80,2,24
2026-08-08T15:17:48.165750,35.60,19.00,262,260.96,2,24
2026-08-08T15:18:52.271943,35.60,19.00,263,261.17,2,24
2026-08-08T15:19:56.378110,35.60,19.00,262,261.32,1,24
2026-08-08T15:21:00.484541,35.60,19.00,261,261.37,0,24
2026-08-08T15:22:04.591431,35.60,19.00,260,261.30,-1,24
2026-08-08T15:23:08.698441,35.60,19.00,260,261.15,-1,24
2026-08-08T15:24:12.804560,35.60,19.00,261,261.09,0,24
2026-08-08T15:25:16.910973,35.60,19.00,261,261.10,0,24
2026-08-08T15:26:21.016515,35.60,20.00,263,261.20,2,24
2026-08-08T15:27:25.123770,35.60,20.00,263,261.44,2,24
2026-08-08T15:28:29.228658,35.60,20.00,264,261.78,3,24
2026-08-08T15:31:31.520954,35.60,19.00,262,264.75,-2,24
2026-08-08T15:32:35.627506,35.60,20.00,259,264.10,-5,24
2026-08-08T15:33:39.735067,35.60,19.00,261,263.58,-2,24
2026-08-08T15:34:43.841357,35.60,19.00,260,263.14,-3,24
2026-08-08T15:35:47.948352,35.60,19.00,260,262.73,-2,24
2026-08-08T15:36:52.055897,35.60,19.00,261,262.41,-1,24
2026-08-08T15:37:56.163125,35.60,19.00,260,262.07,-2,24
2026-08-08T15:39:00.268830,35.60,19.00,261,261.84,0,24
2026-08-08T15:40:04.375827,35.60,19.00,260,261.71,-1,24
2026-08-08T15:41:08.482600,36.00,19.00,260,261.81,-1,24
2026-08-08T15:42:12.589053,36.30,19.00,259,261.44,-2,24
2026-08-08T15:43:16.696665,36.30,19.00,256,260.83,-4,24
2026-08-08T15:44:20.803271,36.30,19.00,257,260.21,-3,23
2026-08-08T15:45:24.910278,36.30,19.00,256,259.70,-3,24
2026-08-08T15:46:29.017173,36.30,19.00,256,259.26,-3,24
2026-08-08T15:47:33.124916,36.30,20.00,258,259.04,-1,24
2026-08-08T15:48:37.231156,36.30,20.00,258,259.02,-1,24
2026-08-08T15:49:41.337518,36.30,20.00,259,258.92,1,24
2026-08-08T15:50:45.442496,36.30,20.00,258,258.88,0,24
2026-08-08T15:51:49.548768,36.30,20.00,259,258.80,1,24
2026-08-08T15:52:53.655577,36.30,20.00,256,258.65,-2,24
2026-08-08T15:53:57.761341,36.30,20.00,258,258.45,0,24
2026-08-08T15:55:01.867072,36.30,19.00,258,258.39,0,24
2026-08-08T15:56:05.973827,36.30,19.00,257,258.28,-1,24
2026-08-08T15:57:10.080806,36.30,19.00,257,258.22,-1,24
2026-08-08T15:58:14.188150,36.30,19.00,256,258.06,-2,24
2026-08-08T15:59:18.294796,36.30,19.00,257,257.94,0,24
2026-08-08T16:00:22.400062,36.30,19.00,258,257.88,1,24
2026-08-08T16:01:26.505063,36.30,19.00,259,258.02,1,24
2026-08-08T16:02:30.610845,36.90,19.00,260,258.21,2,24
2026-08-08T16:03:34.715044,36.90,19.00,260,258.47,2,24
2026-08-08T16:04:38.819894,36.90,19.00,261,258.69,3,24
2026-08-08T16:05:42.924645,36.90,19.00,262,259.05,3,24
2026-08-08T16:06:47.029973,36.90,19.00,262,259.44,3,24
2026-08-08T16:07:51.135197,36.90,19.00,263,259.90,4,24
2026-08-08T16:08:55.239918,36.90,19.00,265,260.44,5,24
2026-08-08T16:09:59.343894,36.90,19.00,266,261.16,5,24
2026-08-08T16:11:03.449270,36.90,19.00,265,261.70,4,24
2026-08-08T16:12:07.553810,36.90,19.00,266,262.21,4,24
2026-08-08T16:13:11.658559,36.90,19.00,265,262.41,3,24
2026-08-08T16:14:15.763753,36.90,19.00,268,263.06,5,24
2026-08-08T16:15:19.867736,36.90,19.00,270,263.83,7,24
2026-08-08T16:16:23.973009,36.90,19.00,271,264.66,7,24
2026-08-08T16:17:28.077938,36.90,19.00,269,265.40,4,24
2026-08-08T16:18:32.182716,36.90,19.00,271,266.03,5,24
2026-08-08T16:19:36.287364,36.90,19.00,272,266.85,6,24
2026-08-08T16:20:40.392727,36.90,19.00,269,267.30,2,24
2026-08-08T16:21:44.497950,37.40,19.00,269,267.56,2,24
2026-08-08T16:22:48.603339,37.40,19.00,268,267.71,1,24
2026-08-08T16:23:52.709758,37.40,19.00,269,267.88,2,24
2026-08-08T16:24:56.815072,37.40,19.00,268,267.93,1,24
2026-08-08T16:26:00.921269,37.40,19.00,268,267.94,1,24
2026-08-08T16:27:05.026654,37.40,19.00,268,267.95,1,24
2026-08-08T16:28:09.132492,37.40,19.00,268,267.92,1,24
2026-08-08T16:29:13.238354,37.40,19.00,268,267.93,1,24
2026-08-08T16:30:17.344115,37.40,19.00,268,267.94,1,24
2026-08-08T16:31:21.449726,37.40,19.00,268,267.95,1,24
2026-08-08T16:32:25.555738,37.40,19.00,267,267.93,0,24
2026-08-08T16:33:29.661063,37.40,19.00,267,267.87,0,24
2026-08-08T16:34:33.767264,37.40,19.00,268,267.81,1,24
2026-08-08T16:35:37.872556,37.40,19.00,267,267.71,0,24
2026-08-08T16:36:41.978534,37.40,19.00,267,267.61,0,24
2026-08-08T16:37:46.084624,37.40,19.00,267,267.55,0,24
2026-08-08T16:38:50.190281,37.40,19.00,267,267.46,0,24
2026-08-08T16:39:54.296509,37.40,19.00,266,267.40,-1,24
2026-08-08T16:40:58.403034,37.40,19.00,267,267.29,0,24
2026-08-08T16:42:02.508534,37.40,19.00,267,267.34,0,24
2026-08-08T16:43:06.613693,37.40,19.00,267,267.34,0,24
2026-08-08T16:44:10.719478,37.40,19.00,268,267.40,1,24
2026-08-08T16:45:14.825869,37.40,19.00,270,267.64,3,24
2026-08-08T16:46:18.931600,37.40,19.00,269,267.72,2,24
2026-08-08T16:47:23.036832,37.40,19.00,268,267.82,1,24
2026-08-08T16:48:27.143159,37.40,19.00,268,267.84,1,24
2026-08-08T16:49:31.248926,37.40,19.00,269,267.98,2,24
2026-08-08T16:50:35.354500,37.40,19.00,267,267.90,0,24
2026-08-08T16:51:39.460425,37.40,19.00,267,267.86,0,24
2026-08-08T16:52:43.566288,37.40,19.00,268,267.82,1,24
2026-08-08T16:53:47.672026,37.40,19.00,272,268.15,4,24
2026-08-08T16:54:51.777925,37.40,19.00,272,268.72,4,24
2026-08-08T16:55:55.883871,37.40,19.00,272,269.15,3,24
2026-08-08T16:56:59.989389,37.40,19.00,274,269.68,5,24
2026-08-08T16:58:04.095248,37.40,20.00,273,270.21,3,24
2026-08-08T16:59:08.200866,37.40,20.00,275,270.73,5,24
2026-08-08T17:00:12.306815,37.40,20.00,275,271.29,4,24
2026-08-08T17:01:16.412419,37.40,20.00,274,271.76,3,24
2026-08-08T17:02:20.518256,37.30,20.00,275,272.21,3,24
2026-08-08T17:03:24.622746,36.90,20.00,277,272.77,5,24
2026-08-08T17:04:28.727681,36.90,20.00,278,273.33,5,24
2026-08-08T17:05:32.832582,36.90,20.00,277,273.79,4,24
2026-08-08T17:06:36.937330,36.90,21.00,279,274.37,5,24
2026-08-08T17:07:41.044344,36.90,22.00,278,274.94,4,24
2026-08-08T17:08:45.148259,36.90,23.00,281,275.72,6,24
2026-08-08T17:09:49.253674,36.90,23.00,282,276.54,6,24
2026-08-08T17:10:53.359226,36.90,23.00,280,277.10,3,24
2026-08-08T17:11:57.463851,36.90,24.00,279,277.41,2,24
2026-08-08T17:13:01.569838,36.90,25.00,279,277.62,2,24
2026-08-08T17:14:05.674680,36.90,25.00,279,277.80,2,24
2026-08-08T17:15:09.780313,36.90,25.00,279,277.89,2,24
2026-08-08T17:16:13.885848,36.90,26.00,280,278.05,2,24
2026-08-08T17:17:17.992123,36.90,26.00,280,278.35,2,24
2026-08-08T17:18:22.097704,36.30,27.00,282,278.72,4,24
2026-08-08T17:19:26.203015,36.30,28.00,283,279.25,4,24
2026-08-08T17:20:30.308602,36.40,28.00,285,279.93,6,24
2026-08-08T17:21:34.413694,36.90,28.00,286,280.66,6,24
2026-08-08T17:22:38.518891,36.90,26.00,285,281.27,4,24
2026-08-08T17:23:42.624603,36.90,26.00,282,281.55,1,24
2026-08-08T17:24:46.730477,36.90,26.00,283,281.74,2,24
2026-08-08T17:25:50.835905,36.90,28.00,284,281.97,3,24
2026-08-08T17:26:54.941298,36.90,28.00,285,282.35,3,24
